Cluster	Protein	Name	CARD	Resfams	Mechanism	Sub_mechanism
6646	B329-3_scaffold_1586_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
520	B352-1_scaffold_255_12	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4425	B310-1_scaffold_118_50	MexH	NA	MexH	Efflux	Efflux
387	B310-1_scaffold_118_51	RND_efflux	NA	RND_efflux	Efflux	Efflux
5408	L92-2_scaffold_24104_2	ANT	NA	ANT	Nucleotidyltransferase	Nucleotidyltransferase
3410	B316-4_scaffold_1516_35	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3822	B310-5_scaffold_87_60	tet_MFS_efflux	NA	tet_MFS_efflux	Tetracycline MFS Efflux	Efflux
1121	L93-5_scaffold_138_14	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3	B316-1_scaffold_6382_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
3016	B309-2_736|phage|15767|24059_51119_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4367	B352-3_scaffold_426_16	MexH	NA	MexH	Efflux	Efflux
370	B352-3_scaffold_426_15	RND_efflux	NA	RND_efflux	Efflux	Efflux
568	B329-3_68|phage|10738|36879_25852_26	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
343	B316-4_scaffold_972_27	RND_efflux	NA	RND_efflux	Efflux	Efflux
3483	B357-2_scaffold_18790_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
859	B309-1_scaffold_351_41	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6082	B346-3_scaffold_7420_4	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5185	B320-1_scaffold_68_2	gadX	gadX	NA	Gene Modulating Resistance	Gene Modulating Resistance
1955	B309-1_scaffold_968_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
485	B310-4_scaffold_1424_5	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1822	B313-3_scaffold_4324_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4644	B371-1_scaffold_5117_8	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
2902	B316-1_scaffold_141_57	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4802	B329-2_scaffold_4397_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3866	L109-3_scaffold_32056_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4034	B320-2_scaffold_1505_3	MexE	oqxA	MexE	Efflux	Efflux
6070	B316-1_scaffold_28411_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5470	B352-5_scaffold_8306_6	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
4710	B321-3_scaffold_1391_19	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1893	B314-1_scaffold_375_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4597	B316-2_scaffold_1368_12	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
825	B316-2_scaffold_1368_14	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2106	B313-2_scaffold_57_95	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2149	B313-2_scaffold_57_94	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
937	L109-3_scaffold_9239_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3649	B314-3_scaffold_18043_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2513	L92-2_scaffold_18522_1	oqxB	oqxB	NA	Efflux	Efflux
6807	B309-1_scaffold_799_32	emrE	Escherichia coli emrE	emrE	Efflux	Efflux
5581	B369-3_scaffold_23249_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
990	B309-1_scaffold_1448_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
812	B352-4_scaffold_5284_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2610	B309-1_scaffold_1448_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1954	B309-1_scaffold_775_27	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1762	B371-1_scaffold_357_23	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2458	B316-2_scaffold_31942_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
688	B309-3_scaffold_49_69	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
839	B320-1_scaffold_1594_21	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2486	B346-3_scaffold_533_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3930	B310-4_scaffold_22461_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
4163	B313-1_scaffold_1086_10	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
4685	L82-2_scaffold_4594_9	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1943	B370-1_scaffold_20939_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
571	B309-2_scaffold_29_96	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1535	B309-2_scaffold_29_95	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2113	B314-4_scaffold_199_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2813	B357-5_scaffold_15928_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6667	B359-2_scaffold_23133_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
4386	L93-6_scaffold_963_3	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5995	B331-1_scaffold_6093_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4748	B314-2_scaffold_13844_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3140	B314-2_scaffold_16836_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
4838	L109-2_scaffold_27281_2	MexH	NA	MexH	Efflux	Efflux
4908	B359-2_scaffold_1480_2	Erm23S_rRNA_methyltrans	ErmF	Erm23S_rRNA_methyltrans	rRNA Methyltransferase	rRNA Methyltransferase
4165	B314-2_scaffold_5201_5	CMY-LAT-MOX-ACT-MIR-FOX	CFE-1	CMY-LAT-MOX-ACT-MIR-FOX	Beta-Lactamase-Class C	Beta-Lactamase
2429	B310-4_scaffold_1060_9	msbA	msbA	msbA	Efflux	Efflux
6269	B310-4_scaffold_4540_8	Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance	Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance	NA	Gene Modulating Resistance	Gene Modulating Resistance
5088	B335-1_scaffold_6658_2	ANT3	aadA2	ANT3	Nucleotidyltransferase	Nucleotidyltransferase
3559	B309-1_scaffold_14_86	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	NA	Fosfomycin Transporter	Fosfomycin Resistance
6769	B313-2_scaffold_352_23	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
811	B352-4_scaffold_11315_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6517	B316-2_scaffold_19475_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4286	B320-1_scaffold_23661_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
6424	B309-3_scaffold_1388_2	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
6058	B310-1_scaffold_18359_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1920	B309-1_scaffold_573_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
162	B371-1_scaffold_5159_7	RND_efflux	NA	RND_efflux	Efflux	Efflux
3718	B371-1_scaffold_54405_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
2979	B309-2_scaffold_3425_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4760	B370-1_scaffold_46148_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4497	B371-3_scaffold_457_42	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6585	L92-1_scaffold_9817_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4763	B309-1_scaffold_4909_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1352	B316-4_scaffold_1942_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4418	B320-5_scaffold_5256_2	MexH	NA	MexH	Efflux	Efflux
6074	B316-2_scaffold_59916_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
380	B357-5_scaffold_5084_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
5852	L93-5_scaffold_14595_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1854	B313-3_scaffold_421_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
259	B331-2_scaffold_1528_3	RND_efflux	NA	RND_efflux	Efflux	Efflux
3720	L92-2_scaffold_1465_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3088	B352-5_scaffold_21504_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1608	B352-5_scaffold_21716_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2287	B309-2_scaffold_2952_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3268	B316-2_scaffold_21759_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
586	B310-6_scaffold_2801_3	tet_ribosomoal_protect	NA	tet_ribosomoal_protect	Tetracycline Ribosomal Protection	Tetracycline Resistance
183	B316-1_scaffold_4185_7	RND_efflux	NA	RND_efflux	Efflux	Efflux
1544	B313-2_511|phage|1|9289_15716_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
856	B371-1_scaffold_10862_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2345	B310-4_scaffold_241_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5731	B309-1_scaffold_5863_5	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3488	B314-3_scaffold_3890_8	APH3	AAC(6')-Ie-APH(2'')-Ia	APH3	Phosphotransferase	Phosphotransferase
5099	B331-2_scaffold_6_84	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
1051	B331-2_scaffold_6_81	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1283	B309-2_scaffold_57_40	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3861	B370-4_scaffold_721_4	MexE	NA	MexE	Efflux	Efflux
3775	B309-4_scaffold_2160_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3800	B310-4_scaffold_16339_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6735	B316-4_scaffold_41075_4	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6464	L109-3_scaffold_26495_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
1683	B309-1_scaffold_27_128	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5598	B370-2_scaffold_15931_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6518	B313-3_scaffold_14697_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5354	B316-4_scaffold_8246_6	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4523	B371-1_scaffold_68147_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
3370	B370-3_scaffold_27211_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
329	B310-4_scaffold_480_28	RND_efflux	NA	RND_efflux	Efflux	Efflux
2385	B313-3_scaffold_107_19	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2447	B314-3_262|phage|11646|30933_55195_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2439	B313-1_scaffold_9275_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5480	B316-2_scaffold_46403_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5282	B313-3_scaffold_107_11	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3949	B313-3_scaffold_107_10	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
5124	B371-1_scaffold_28978_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
1133	B316-3_scaffold_1159_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
983	B370-1_scaffold_8_248	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5390	B352-4_scaffold_191_37	APH3	NA	APH3	Phosphotransferase	Phosphotransferase
3684	B310-1_scaffold_14733_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2749	B329-1_scaffold_1558_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1003	B329-1_scaffold_1558_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6019	B309-1_scaffold_7152_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5414	B314-3_scaffold_14_178	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
79	B313-2_scaffold_2_3	RND_efflux	NA	RND_efflux	Efflux	Efflux
732	B309-1_scaffold_1354_18	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3263	B309-1_scaffold_320_16	emrB	NA	emrB	Efflux	Efflux
484	B309-1_scaffold_70_64	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2023	B313-2_scaffold_469_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4991	B320-2_scaffold_1370_7	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
173	B357-2_scaffold_2927_3	RND_efflux	NA	RND_efflux	Efflux	Efflux
2401	B320-4_scaffold_6556_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
133	B310-4_scaffold_706_13	RND_efflux	NA	RND_efflux	Efflux	Efflux
6752	B310-4_scaffold_424_23	H-NS	H-NS	NA	Gene Modulating Resistance	Gene Modulating Resistance
4683	B346-2_scaffold_988_8	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
3675	B309-3_scaffold_1875_5	SubclassB2	NA	SubclassB2	Beta-Lactamase-Class B	Beta-Lactamase
5387	B310-2_scaffold_14_59	APH3	NA	APH3	Phosphotransferase	Phosphotransferase
2259	B321-2_scaffold_92_53	msbA	NA	msbA	Efflux	Efflux
1586	B371-1_176|phage|86389|99063_166222_5	msbA	NA	msbA	Efflux	Efflux
3331	B316-4_scaffold_30595_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
585	B316-2_scaffold_7303_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5728	B309-1_scaffold_1234_11	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4248	B309-1_scaffold_1234_10	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
2561	B309-4_scaffold_556_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
297	B335-1_scaffold_1_33	RND_efflux	NA	RND_efflux	Efflux	Efflux
1780	L82-2_scaffold_21625_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5129	B316-4_scaffold_29381_4	ErmB	ErmB	ErmB	rRNA Methyltransferase	rRNA Methyltransferase
4569	B371-6_scaffold_28798_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1079	B310-1_scaffold_6831_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5181	B371-5_scaffold_15129_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6272	B357-3_scaffold_24353_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1775	B331-4_scaffold_5145_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2081	B331-2_scaffold_6731_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6565	B316-2_scaffold_41712_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5142	B371-1_scaffold_34611_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
2959	B352-3_scaffold_4154_5	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
235	B310-1_scaffold_538_24	RND_efflux	NA	RND_efflux	Efflux	Efflux
2298	B314-1_14|phage|100589|112934_54796_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3053	L109-2_scaffold_15156_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2022	B313-2_scaffold_138_36	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5481	B316-4_scaffold_15618_2	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
6105	B321-2_scaffold_20223_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1569	B314-1_scaffold_3056_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5400	B335-1_scaffold_93_32	vanXYG	vanXYG	NA	Gylcopeptide Resistance	Gylcopeptide Resistance
541	B335-1_scaffold_93_33	vanT	NA	vanT	Gylcopeptide Resistance	Gylcopeptide Resistance
5186	B335-1_scaffold_93_30	vanW	vanWG	vanW	Gylcopeptide Resistance	Gylcopeptide Resistance
2051	B309-2_scaffold_1482_12	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5823	B316-3_scaffold_7_116	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1649	B313-2_scaffold_475_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1457	B310-1_scaffold_7597_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1367	B370-2_scaffold_2962_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3080	B314-2_scaffold_2299_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2958	B346-3_scaffold_9933_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6307	B352-1_scaffold_20149_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5862	B310-1_scaffold_12979_4	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
1101	B310-3_scaffold_9_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3017	B369-3_scaffold_10653_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3797	B369-1_scaffold_7050_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3641	B371-6_4249|phage|1|9578_101461_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2565	B310-1_scaffold_513_14	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2261	B329-2_86|phage|31436|47261_21749_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2337	B309-1_scaffold_152_22	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2117	B316-2_scaffold_3210_16	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
700	B314-1_scaffold_2045_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
551	B314-3_scaffold_1883_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6509	B371-3_scaffold_10180_2	dfrA17	dfrA17	NA	Dihydrofolate Reductase	Other
3580	B371-3_scaffold_4518_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1080	B310-4_scaffold_552_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
309	B316-1_scaffold_1594_3	RND_efflux	NA	RND_efflux	Efflux	Efflux
5709	B309-1_scaffold_4158_4	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
2087	B359-3_scaffold_259_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2467	B320-2_scaffold_434_4	msbA	NA	msbA	Efflux	Efflux
4037	B346-2_scaffold_12382_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3304	B352-5_scaffold_17146_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3133	B346-4_scaffold_3171_15	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
907	L93-4_scaffold_78_45	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1375	B310-1_scaffold_1327_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6098	B310-1_scaffold_11828_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6329	L82-1_scaffold_13572_6	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
3348	B316-1_scaffold_330_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3314	B314-4_scaffold_13563_2	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
3776	B320-1_scaffold_36746_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4745	B370-1_scaffold_35556_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
4485	B357-2_scaffold_2682_5	MexH	NA	MexH	Efflux	Efflux
504	B320-1_scaffold_3371_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
361	B357-2_scaffold_2682_6	RND_efflux	NA	RND_efflux	Efflux	Efflux
6388	B357-1_scaffold_5896_2	CRP	CRP	NA	Gene Modulating Resistance	Gene Modulating Resistance
552	B310-4_scaffold_11624_1	MexW-MexI	NA	MexW-MexI	Efflux	Efflux
5605	B310-4_scaffold_7791_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3055	B310-4_scaffold_7791_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3705	B371-1_scaffold_24643_3	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
1337	B371-1_scaffold_4416_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3519	B335-1_scaffold_6606_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
617	B370-4_scaffold_2160_4	macB	NA	macB	Efflux	Efflux
6145	B369-2_scaffold_123_57	Qnr	QnrB10	Qnr	Quinolone Resistance	Quinolone Resistance
5827	B320-1_scaffold_21655_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
6372	B313-1_scaffold_503_54	CRP	CRP	NA	Gene Modulating Resistance	Gene Modulating Resistance
4919	B370-2_scaffold_28532_2	MexH	NA	MexH	Efflux	Efflux
6839	B326-2_scaffold_1196_10	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6636	B326-2_scaffold_1196_11	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5831	B329-1_scaffold_253_43	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
2354	B316-2_scaffold_18_223	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5998	B346-3_scaffold_1282_22	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
28	B314-3_scaffold_1735_6	msbA	NA	msbA	Efflux	Efflux
5493	B314-3_scaffold_0_342	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5663	B346-3_scaffold_14906_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4754	B370-2_scaffold_2300_8	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
474	B352-4_scaffold_4881_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1024	B309-1_scaffold_3195_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1594	B309-3_scaffold_2753_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
696	B309-2_scaffold_6937_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5014	B313-1_scaffold_7240_5	robA	Enterobacter cloacae rob	robA	Gene Modulating Resistance	Gene Modulating Resistance
1579	B352-5_scaffold_1910_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6563	B320-1_scaffold_8035_9	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
1149	B310-1_scaffold_219_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1791	B316-1_scaffold_537_20	msbA	NA	msbA	Efflux	Efflux
4452	B314-2_scaffold_32221_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6279	B313-1_scaffold_14175_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
3405	B310-4_scaffold_208_74	phoQ	NA	phoQ	Gene Modulating Resistance	Gene Modulating Resistance
4562	B310-4_scaffold_22_92	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2724	L92-1_scaffold_5424_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2647	B321-2_scaffold_4516_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6817	B310-4_scaffold_68_25	ramA	ramA	NA	Gene Modulating Resistance	Gene Modulating Resistance
439	B371-1_scaffold_5_97	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1645	B309-2_scaffold_9623_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6821	B357-1_scaffold_12784_1	Escherichia coli emrE	Escherichia coli emrE	NA	Efflux	Efflux
5028	B369-2_scaffold_421_27	Escherichia coli rob	Escherichia coli rob	NA	Gene Modulating Resistance	Gene Modulating Resistance
2945	B352-4_scaffold_6723_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3061	B309-3_2700|phage|1567|11907_61977_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
143	B370-1_scaffold_1240_4	RND_efflux	NA	RND_efflux	Efflux	Efflux
682	B370-2_scaffold_10426_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2203	B326-2_scaffold_1635_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2358	B316-4_scaffold_2124_20	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
624	B316-4_scaffold_2124_21	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5340	B352-1_scaffold_1023_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5015	B313-1_scaffold_893_25	Enterobacter cloacae rob	Enterobacter cloacae rob	NA	Gene Modulating Resistance	Gene Modulating Resistance
6119	B321-1_scaffold_172_43	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
4688	B313-3_scaffold_3858_5	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6623	B331-2_scaffold_517_12	emrR	emrR	NA	Gene Modulating Resistance	Gene Modulating Resistance
4168	B326-2_scaffold_532_12	CMY-LAT-MOX-ACT-MIR-FOX	ACT-6	CMY-LAT-MOX-ACT-MIR-FOX	Beta-Lactamase-Class C	Beta-Lactamase
4772	B321-2_scaffold_23729_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
4835	B346-3_scaffold_15996_2	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
778	B321-2_scaffold_107_44	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2454	B316-2_3510|phage|1|10026_120870_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1968	B310-6_scaffold_2289_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3610	B321-4_scaffold_9292_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1497	B352-4_scaffold_107_51	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3809	L93-1_scaffold_2558_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
