Protein	Name	CARD	Resfams
B371-5_scaffold_70_1	ABC_efflux	NA	ABC_efflux
L109-1_scaffold_21964_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_830_12	ClassA	NA	ClassA
B313-1_scaffold_12166_1	marA	marA	NA
B370-4_15|phage|148642|170486_24351_6	ABC_efflux	NA	ABC_efflux
B331-4_scaffold_22_90	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_15181_1	AAC6-I	NA	AAC6-I
B357-2_scaffold_17111_2	MexE	NA	MexE
B309-4_scaffold_3920_2	ABC_efflux	NA	ABC_efflux
L82-2_scaffold_26898_2	ABC_efflux	NA	ABC_efflux
B320-5_scaffold_210_12	MexH	NA	MexH
B320-5_scaffold_210_13	RND_efflux	NA	RND_efflux
L93-5_scaffold_5_169	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_73_30	ClassB	NA	ClassB
B309-2_scaffold_500_38	vanY	NA	vanY
B316-3_scaffold_13769_2	ABC_efflux	NA	ABC_efflux
L109-4_scaffold_17125_1	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_427_8	ClassA	NA	ClassA
B370-1_scaffold_399_59	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_12863_2	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_260_9	ABC_efflux	NA	ABC_efflux
B370-3_scaffold_2122_9	ClassA	NA	ClassA
B314-2_scaffold_2066_6	Escherichia coli rob	Escherichia coli rob	NA
B369-3_scaffold_13842_1	ABC_efflux	NA	ABC_efflux
B316-6_scaffold_25253_1	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_12493_2	ANT9	NA	ANT9
B320-1_scaffold_99_77	vanS	NA	vanS
B370-1_scaffold_20340_4	ABC_efflux	NA	ABC_efflux
B331-1_scaffold_8940_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_1706_2	AAC3	NA	AAC3
B370-4_scaffold_18097_1	ABC_efflux	NA	ABC_efflux
B326-2_scaffold_1193_8	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_2745_8	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_2824_10	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_5567_3	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_6762_8	vanR	NA	vanR
B346-3_scaffold_1728_9	AAC3	NA	AAC3
L109-3_scaffold_1628_14	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_3876_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B309-1_scaffold_2206_6	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_7261_2	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_1252_15	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_1252_16	ABC_efflux	NA	ABC_efflux
B357-4_scaffold_6949_1	ABC_efflux	NA	ABC_efflux
L109-4_scaffold_31136_1	ABC_efflux	NA	ABC_efflux
B329-3_324|phage|5178|14719_25894_9	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_195_70	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_3280_4	vanT	NA	vanT
B314-4_scaffold_3553_4	ABC_efflux	NA	ABC_efflux
B310-3_scaffold_2800_3	ABC_efflux	NA	ABC_efflux
B357-5_scaffold_209_51	macB	NA	macB
B329-3_scaffold_4623_2	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_57_63	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_133_16	ABC_efflux	NA	ABC_efflux
B370-2_scaffold_77_53	MexE	NA	MexE
B314-1_scaffold_19408_1	ABC_efflux	NA	ABC_efflux
B371-3_scaffold_16136_1	ClassA	NA	ClassA
B314-4_scaffold_178_36	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_2673_3	MexH	NA	MexH
B370-1_scaffold_2673_4	RND_efflux	NA	RND_efflux
L93-5_scaffold_95_81	ABC_efflux	NA	ABC_efflux
B369-2_scaffold_12331_1	vanS	NA	vanS
B357-1_scaffold_21512_1	ABC_efflux	NA	ABC_efflux
B310-2_scaffold_610_20	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_3319_3	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_3319_2	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_106_47	RND_efflux	NA	RND_efflux
B359-3_scaffold_62_51	tet_MFS_efflux	NA	tet_MFS_efflux
B309-2_scaffold_1909_4	vanR	NA	vanR
B316-4_scaffold_649_9	vanS	NA	vanS
L92-2_scaffold_4017_2	RND_efflux	NA	RND_efflux
B331-4_scaffold_9006_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B320-5_scaffold_2399_1	ABC_efflux	NA	ABC_efflux
B357-1_scaffold_14198_2	cpxA	cpxA	NA
B314-3_58|phage|49226|100864_55155_69	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_227_57	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B352-4_scaffold_627_17	RND_efflux	NA	RND_efflux
B370-2_scaffold_7118_1	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_23101_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B326-2_scaffold_3182_6	CRP	CRP	NA
B352-4_scaffold_627_18	MexH	NA	MexH
B321-3_scaffold_11518_2	ABC_efflux	NA	ABC_efflux
B371-4_scaffold_5934_2	RND_efflux	NA	RND_efflux
B314-4_scaffold_14759_2	SubclassB1	NA	SubclassB1
B314-4_scaffold_1965_7	ClassA	NA	ClassA
B316-2_scaffold_13937_1	vanY	NA	vanY
B320-5_scaffold_11928_1	vanY	NA	vanY
B346-2_scaffold_13224_1	vanS	NA	vanS
B313-1_scaffold_7509_1	ABC_efflux	NA	ABC_efflux
L93-4_scaffold_17_139	vanR	NA	vanR
B352-1_scaffold_109_48	vanY	NA	vanY
B310-5_scaffold_8041_1	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_35621_2	Chlor_Acetyltrans_CAT	catS	Chlor_Acetyltrans_CAT
B357-5_scaffold_4725_6	ClassA	NA	ClassA
B371-1_scaffold_2888_17	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_5048_3	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_3442_2	RND_efflux	NA	RND_efflux
B314-1_scaffold_290_20	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_7882_2	vanR	NA	vanR
B321-1_scaffold_16851_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B359-3_scaffold_4249_5	vanY	NA	vanY
B313-3_scaffold_379_40	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_395_20	RND_efflux	NA	RND_efflux
B320-4_scaffold_3048_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1852_5	ABC_efflux	NA	ABC_efflux
B329-2_scaffold_44_88	RND_efflux	NA	RND_efflux
B314-4_scaffold_10174_3	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_1350_5	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_15520_4	ANT	NA	ANT
B335-1_scaffold_5909_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_701_24	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_1358_15	ABC_efflux	NA	ABC_efflux
B346-2_scaffold_3485_6	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_13966_2	MexH	NA	MexH
B352-4_scaffold_45992_1	vanS	NA	vanS
B357-3_scaffold_4972_3	vanY	NA	vanY
B320-1_scaffold_3254_3	ABC_efflux	NA	ABC_efflux
B369-1_scaffold_22761_1	vanS	NA	vanS
B370-1_5657|phage|4408|9701_200853_1	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_4601_1	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_11094_1	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_307_52	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_30984_2	vanY	NA	vanY
B316-1_scaffold_15795_3	SubclassB2	NA	SubclassB2
B359-3_scaffold_12732_2	ClassA	NA	ClassA
B313-3_scaffold_767_45	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_1891_3	macB	NA	macB
B352-5_scaffold_6389_6	ABC_efflux	NA	ABC_efflux
B371-3_scaffold_11233_1	APH3'	NA	APH3'
B352-4_scaffold_942_8	ABC_efflux	NA	ABC_efflux
B314-4_1372|phage|1|9803_59789_7	msbA	NA	msbA
B316-1_scaffold_23_13	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_26526_3	ClassA	NA	ClassA
L109-4_scaffold_7566_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B357-3_scaffold_7354_1	vanY	NA	vanY
B310-1_scaffold_3520_2	RND_efflux	NA	RND_efflux
B313-1_scaffold_1556_13	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_9_73	vanS	NA	vanS
B316-3_scaffold_9_72	vanR	NA	vanR
B309-2_scaffold_5448_3	ABC_efflux	NA	ABC_efflux
L93-5_17|phage|257192|264641_25409_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1622_8	ClassB	NA	ClassB
B320-4_166|phage|1|29989_34209_26	ABC_efflux	NA	ABC_efflux
B309-3_scaffold_19717_1	ABC_efflux	NA	ABC_efflux
L82-2_scaffold_27255_2	ABC_efflux	NA	ABC_efflux
B346-3_638|phage|1|9318_101639_9	ABC_efflux	NA	ABC_efflux
L92-2_scaffold_13899_1	FosA2	FosA2	NA
B314-1_scaffold_9706_1	msbA	NA	msbA
B316-1_scaffold_4310_6	RND_efflux	NA	RND_efflux
B314-2_scaffold_23129_1	macB	NA	macB
B309-1_scaffold_30_1	kdpE	kdpE	NA
B352-3_scaffold_15956_4	ANT6	NA	ANT6
B316-1_scaffold_9661_2	ABC_efflux	NA	ABC_efflux
B314-1_scaffold_3526_1	ANT9	NA	ANT9
B320-1_scaffold_25_153	RND_efflux	NA	RND_efflux
B314-1_scaffold_3526_4	ANT	ANT(6)-Ia	ANT
B309-3_scaffold_18184_2	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B371-3_scaffold_1883_1	ABC_efflux	NA	ABC_efflux
B329-3_scaffold_138_2	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_6487_2	vanR	NA	vanR
B314-2_scaffold_15145_1	ClassA	NA	ClassA
B321-1_scaffold_237_37	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_474_1	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_12612_2	macB	NA	macB
B371-4_scaffold_5088_1	ClassA	NA	ClassA
B352-4_scaffold_13562_2	vanS	NA	vanS
B352-4_scaffold_13562_3	vanR	NA	vanR
B346-3_scaffold_1178_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B313-1_scaffold_8788_2	arnA	arnA	NA
B359-3_scaffold_1083_3	ANT9	ANT(9)-Ia	ANT9
B313-3_scaffold_9839_2	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_33568_1	vanR	NA	vanR
B370-2_scaffold_6640_2	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_3144_11	AAC3	NA	AAC3
B313-2_scaffold_69_103	MexH	NA	MexH
B370-2_scaffold_1833_14	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_1358_10	MexE	NA	MexE
B370-1_scaffold_833_84	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_315_25	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_431_20	SubclassB1	NA	SubclassB1
B313-3_scaffold_274_10	vanR	NA	vanR
B352-5_scaffold_11183_1	vanS	NA	vanS
B309-1_scaffold_77_3	gadW	gadW	NA
B369-4_scaffold_11_93	msbA	NA	msbA
B309-1_scaffold_77_5	RND_efflux	mdtF	RND_efflux
B357-4_scaffold_4682_3	macB	NA	macB
B309-1_scaffold_77_6	mdtE	mdtE	NA
B357-2_scaffold_26840_2	ClassA	NA	ClassA
B309-4_scaffold_167_94	ABC_efflux	NA	ABC_efflux
L93-5_scaffold_465_18	ABC_efflux	NA	ABC_efflux
L109-3_scaffold_13345_5	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_7992_2	ABC_efflux	NA	ABC_efflux
B369-4_scaffold_239_29	ABC_efflux	NA	ABC_efflux
B346-2_scaffold_1199_2	RND_efflux	NA	RND_efflux
B310-1_scaffold_20324_2	vanR	NA	vanR
B309-4_scaffold_1154_6	tet_ribosomoal_protect	NA	tet_ribosomoal_protect
B352-3_scaffold_9910_2	vanR	NA	vanR
B309-1_880|phage|1893|10651_37195_2	ABC_efflux	NA	ABC_efflux
B357-1_scaffold_2093_2	MexX	NA	MexX
B335-1_scaffold_11418_1	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_8598_4	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_844_24	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_1604_11	ABC_efflux	NA	ABC_efflux
B310-6_scaffold_579_12	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_29689_2	vanS	NA	vanS
B309-2_scaffold_6329_2	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_15243_3	APH3	NA	APH3
B346-2_scaffold_10606_1	Erm23S_rRNA_methyltrans	ErmG	Erm23S_rRNA_methyltrans
B320-1_scaffold_165_40	ClassA	NA	ClassA
B352-1_4137|phage|1|6302_66170_4	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_537_47	ABC_efflux	NA	ABC_efflux
B352-1_4137|phage|1|6302_66170_3	ABC_efflux	NA	ABC_efflux
B371-3_scaffold_15683_1	ABC_efflux	NA	ABC_efflux
L93-5_scaffold_561_10	vanR	NA	vanR
B359-3_scaffold_80_61	ABC_efflux	NA	ABC_efflux
B329-4_scaffold_3782_2	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_5824_1	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_17153_3	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B346-3_scaffold_1842_7	ClassA	NA	ClassA
B313-1_scaffold_5385_6	tolC	NA	tolC
B316-1_scaffold_23234_2	ClassA	NA	ClassA
B316-2_scaffold_3320_10	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_5083_4	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_379_42	ClassA	NA	ClassA
B357-1_scaffold_12697_1	bacA	bacA	NA
B371-1_scaffold_28852_1	vanS	NA	vanS
B331-3_scaffold_17_123	vanR	NA	vanR
B331-3_scaffold_17_122	vanS	NA	vanS
B316-1_scaffold_40425_2	vanY	NA	vanY
B371-1_scaffold_40349_1	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_1470_6	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_3841_5	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B331-1_scaffold_8313_1	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_109_68	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_87_145	vanT	NA	vanT
B316-1_scaffold_87_144	vanXYG	vanXYG	NA
B316-1_scaffold_87_140	vanS	NA	vanS
B313-1_scaffold_929_13	RND_efflux	NA	RND_efflux
B316-2_scaffold_29763_2	vanR	NA	vanR
B313-1_scaffold_929_14	RND_efflux	NA	RND_efflux
B370-1_scaffold_1335_23	vanY	NA	vanY
B329-3_scaffold_2885_2	ABC_efflux	NA	ABC_efflux
B329-3_scaffold_2885_3	ABC_efflux	NA	ABC_efflux
B370-5_42|phage|4605|9867_6115_3	ABC_efflux	NA	ABC_efflux
B370-2_scaffold_2131_11	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_1126_16	vanR	NA	vanR
B309-2_scaffold_1126_15	vanS	NA	vanS
B370-1_scaffold_268_29	ClassB	NA	ClassB
B370-1_scaffold_74_218	vanR	NA	vanR
B314-2_scaffold_8809_3	vanS	NA	vanS
B309-2_scaffold_1497_19	ABC_efflux	NA	ABC_efflux
L93-6_scaffold_694_12	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_74_217	vanS	NA	vanS
B329-3_scaffold_1586_1	ClassA	NA	ClassA
B352-1_scaffold_255_12	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_118_50	MexH	NA	MexH
B310-1_scaffold_118_51	RND_efflux	NA	RND_efflux
L92-2_scaffold_24104_2	ANT	NA	ANT
B316-4_scaffold_1516_35	ABC_efflux	NA	ABC_efflux
B310-5_scaffold_87_60	tet_MFS_efflux	NA	tet_MFS_efflux
L93-5_scaffold_138_14	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_6382_2	RND_efflux	NA	RND_efflux
B309-2_736|phage|15767|24059_51119_1	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_426_16	MexH	NA	MexH
B352-3_scaffold_426_15	RND_efflux	NA	RND_efflux
B329-3_68|phage|10738|36879_25852_26	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_972_27	RND_efflux	NA	RND_efflux
B357-2_scaffold_18790_1	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_351_41	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_7420_4	vanR	NA	vanR
B320-1_scaffold_68_2	gadX	gadX	NA
B309-1_scaffold_968_10	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1424_5	ClassA	NA	ClassA
B313-3_scaffold_4324_3	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_5117_8	SubclassB1	NA	SubclassB1
B316-1_scaffold_141_57	ABC_efflux	NA	ABC_efflux
B329-2_scaffold_4397_1	ABC_efflux	NA	ABC_efflux
L109-3_scaffold_32056_2	ABC_efflux	NA	ABC_efflux
B320-2_scaffold_1505_3	MexE	oqxA	MexE
B316-1_scaffold_28411_2	vanR	NA	vanR
B352-5_scaffold_8306_6	AAC3	NA	AAC3
B321-3_scaffold_1391_19	ABC_efflux	NA	ABC_efflux
B314-1_scaffold_375_13	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_1368_12	vanY	NA	vanY
B316-2_scaffold_1368_14	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_57_95	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_57_94	ABC_efflux	NA	ABC_efflux
L109-3_scaffold_9239_5	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_18043_2	ABC_efflux	NA	ABC_efflux
L92-2_scaffold_18522_1	oqxB	oqxB	NA
B309-1_scaffold_799_32	emrE	Escherichia coli emrE	emrE
B369-3_scaffold_23249_1	vanS	NA	vanS
B309-1_scaffold_1448_6	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_5284_7	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_1448_5	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_775_27	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_357_23	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_31942_1	ABC_efflux	NA	ABC_efflux
B309-3_scaffold_49_69	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_1594_21	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_533_13	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_22461_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B313-1_scaffold_1086_10	vanS	NA	vanS
L82-2_scaffold_4594_9	ClassA	NA	ClassA
B370-1_scaffold_20939_2	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_29_96	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_29_95	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_199_2	ABC_efflux	NA	ABC_efflux
B357-5_scaffold_15928_2	ABC_efflux	NA	ABC_efflux
B359-2_scaffold_23133_2	ClassA	NA	ClassA
L93-6_scaffold_963_3	ClassA	NA	ClassA
B331-1_scaffold_6093_2	vanR	NA	vanR
B314-2_scaffold_13844_2	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_16836_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
L109-2_scaffold_27281_2	MexH	NA	MexH
B359-2_scaffold_1480_2	Erm23S_rRNA_methyltrans	ErmF	Erm23S_rRNA_methyltrans
B314-2_scaffold_5201_5	CMY-LAT-MOX-ACT-MIR-FOX	CFE-1	CMY-LAT-MOX-ACT-MIR-FOX
B310-4_scaffold_1060_9	msbA	msbA	msbA
B310-4_scaffold_4540_8	Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance	Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance	NA
B335-1_scaffold_6658_2	ANT3	aadA2	ANT3
B309-1_scaffold_14_86	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	NA
B313-2_scaffold_352_23	ClassA	NA	ClassA
B352-4_scaffold_11315_2	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_19475_1	vanY	NA	vanY
B320-1_scaffold_23661_2	vanS	NA	vanS
B309-3_scaffold_1388_2	ClassB	NA	ClassB
B310-1_scaffold_18359_2	vanR	NA	vanR
B309-1_scaffold_573_3	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_5159_7	RND_efflux	NA	RND_efflux
B371-1_scaffold_54405_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B309-2_scaffold_3425_5	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_46148_2	vanY	NA	vanY
B371-3_scaffold_457_42	ClassA	NA	ClassA
L92-1_scaffold_9817_1	vanY	NA	vanY
B309-1_scaffold_4909_4	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_1942_5	ABC_efflux	NA	ABC_efflux
B320-5_scaffold_5256_2	MexH	NA	MexH
B316-2_scaffold_59916_2	vanR	NA	vanR
B357-5_scaffold_5084_2	RND_efflux	NA	RND_efflux
L93-5_scaffold_14595_1	vanR	NA	vanR
B313-3_scaffold_421_13	ABC_efflux	NA	ABC_efflux
B331-2_scaffold_1528_3	RND_efflux	NA	RND_efflux
L92-2_scaffold_1465_1	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_21504_1	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_21716_1	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_2952_1	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_21759_1	ABC_efflux	NA	ABC_efflux
B310-6_scaffold_2801_3	tet_ribosomoal_protect	NA	tet_ribosomoal_protect
B316-1_scaffold_4185_7	RND_efflux	NA	RND_efflux
B313-2_511|phage|1|9289_15716_8	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_10862_3	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_241_7	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_5863_5	vanR	NA	vanR
B314-3_scaffold_3890_8	APH3	AAC(6')-Ie-APH(2'')-Ia	APH3
B331-2_scaffold_6_84	vanY	NA	vanY
B331-2_scaffold_6_81	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_57_40	ABC_efflux	NA	ABC_efflux
B370-4_scaffold_721_4	MexE	NA	MexE
B309-4_scaffold_2160_6	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_16339_2	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_41075_4	vanY	NA	vanY
L109-3_scaffold_26495_1	AAC3	NA	AAC3
B309-1_scaffold_27_128	ABC_efflux	NA	ABC_efflux
B370-2_scaffold_15931_2	ClassA	NA	ClassA
B313-3_scaffold_14697_1	ClassA	NA	ClassA
B316-4_scaffold_8246_6	vanY	NA	vanY
B371-1_scaffold_68147_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B370-3_scaffold_27211_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B310-4_scaffold_480_28	RND_efflux	NA	RND_efflux
B313-3_scaffold_107_19	ABC_efflux	NA	ABC_efflux
B314-3_262|phage|11646|30933_55195_9	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_9275_2	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_46403_1	vanR	NA	vanR
B313-3_scaffold_107_11	vanR	NA	vanR
B313-3_scaffold_107_10	vanS	NA	vanS
B371-1_scaffold_28978_2	vanY	NA	vanY
B316-3_scaffold_1159_11	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_8_248	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_191_37	APH3	NA	APH3
B310-1_scaffold_14733_2	ABC_efflux	NA	ABC_efflux
B329-1_scaffold_1558_4	ABC_efflux	NA	ABC_efflux
B329-1_scaffold_1558_5	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_7152_1	vanR	NA	vanR
B314-3_scaffold_14_178	ClassA	NA	ClassA
B313-2_scaffold_2_3	RND_efflux	NA	RND_efflux
B309-1_scaffold_1354_18	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_320_16	emrB	NA	emrB
B309-1_scaffold_70_64	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_469_9	ABC_efflux	NA	ABC_efflux
B320-2_scaffold_1370_7	ClassA	NA	ClassA
B357-2_scaffold_2927_3	RND_efflux	NA	RND_efflux
B320-4_scaffold_6556_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_706_13	RND_efflux	NA	RND_efflux
B310-4_scaffold_424_23	H-NS	H-NS	NA
B346-2_scaffold_988_8	vanS	NA	vanS
B309-3_scaffold_1875_5	SubclassB2	NA	SubclassB2
B310-2_scaffold_14_59	APH3	NA	APH3
B321-2_scaffold_92_53	msbA	NA	msbA
B371-1_176|phage|86389|99063_166222_5	msbA	NA	msbA
B316-4_scaffold_30595_1	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_7303_4	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_1234_11	vanR	NA	vanR
B309-1_scaffold_1234_10	vanS	NA	vanS
B309-4_scaffold_556_4	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_1_33	RND_efflux	NA	RND_efflux
L82-2_scaffold_21625_1	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_29381_4	ErmB	ErmB	ErmB
B371-6_scaffold_28798_1	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_6831_2	ABC_efflux	NA	ABC_efflux
B371-5_scaffold_15129_1	ClassA	NA	ClassA
B357-3_scaffold_24353_1	ABC_efflux	NA	ABC_efflux
B331-4_scaffold_5145_1	ABC_efflux	NA	ABC_efflux
B331-2_scaffold_6731_2	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_41712_2	ClassA	NA	ClassA
B371-1_scaffold_34611_3	vanY	NA	vanY
B352-3_scaffold_4154_5	ClassA	NA	ClassA
B310-1_scaffold_538_24	RND_efflux	NA	RND_efflux
B314-1_14|phage|100589|112934_54796_2	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_15156_2	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_138_36	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_15618_2	SubclassB1	NA	SubclassB1
B321-2_scaffold_20223_1	ClassA	NA	ClassA
B314-1_scaffold_3056_3	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_93_32	vanXYG	vanXYG	NA
B335-1_scaffold_93_33	vanT	NA	vanT
B335-1_scaffold_93_30	vanW	vanWG	vanW
B309-2_scaffold_1482_12	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_7_116	vanR	NA	vanR
B313-2_scaffold_475_8	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_7597_2	ABC_efflux	NA	ABC_efflux
B370-2_scaffold_2962_2	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_2299_10	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_9933_2	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_20149_1	ClassA	NA	ClassA
B310-1_scaffold_12979_4	vanY	NA	vanY
